step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1205,1138292,4820,0.013073183366670554,1.0,1.0,,,,,,,,,
1206,1138616,4824,0.032092840951803744,0.75,0.75,,,,,,,,,
1207,1139868,4828,0.0075325651378570675,1.0,1.0,,,,,,,,,
1208,1141472,4832,0.010449281693005734,1.0,1.0,,,,,,,,,
1209,1142340,4836,0.014666979733782079,0.75,0.75,0.01222526936614888,1.0,1.0,,,,,,
1210,1143592,4840,0.007460509333179919,1.0,1.0,,,,,,,,,
1211,1144492,4844,0.01727141113299443,1.0,1.0,,,,,,,,,
1212,1146000,4848,0.012847135262989955,1.0,1.0,,,,,,,,,
1213,1146900,4852,0.013113313729731693,1.0,1.0,,,,,,,,,
1214,1147800,4856,0.011816213528681079,0.75,0.75,,,,,,,,,
1215,1149020,4860,0.008928143730337896,1.0,1.0,,,,,,,,,
1216,1150272,4864,0.00837982501906124,1.0,1.0,,,,,,,,,
1217,1150660,4868,0.02007737519798885,1.0,1.0,0.022279822718613028,1.0,1.0,,,,,,
1218,1151528,4872,0.014540306989790678,1.0,1.0,,,,,,,,,
1219,1152684,4876,0.007083580449877395,1.0,1.0,,,,,,,,,
1220,1153008,4880,0.025272195160746837,1.0,1.0,,,,,,,,,
1221,1153908,4884,0.014007604256139203,1.0,1.0,,,,,,,,,
1222,1155160,4888,0.008795643483725179,1.0,1.0,,,,,,,,,
1223,1156220,4892,0.015117423769393656,1.0,1.0,,,,,,,,,
1224,1157216,4896,0.014916388438240825,1.0,1.0,,,,,,,,,
1225,1158468,4900,0.0101794062373309,1.0,1.0,0.015263380114734921,0.75,0.75,,,,,,
1226,1159272,4904,0.012964934528984213,1.0,1.0,,,,,,,,,
1227,1160108,4908,0.018772898133199586,0.75,0.75,,,,,,,,,
1228,1160976,4912,0.010231151891079107,1.0,1.0,,,,,,,,,
1229,1162068,4916,0.01751537925070285,0.5,0.5,,,,,,,,,
1230,1163320,4920,0.010166989179191871,0.75,0.75,,,,,,,,,
1231,1164380,4924,0.017875733857120768,1.0,1.0,,,,,,,,,
1232,1165600,4928,0.01508097319671881,1.0,1.0,,,,,,,,,
1233,1166436,4932,0.01270825779053933,1.0,1.0,0.03197587847298928,1.0,1.0,,,,,,
1234,1167496,4936,0.01500136235598796,1.0,1.0,,,,,,,,,
1235,1168524,4940,0.015337543329542597,0.75,0.75,,,,,,,,,
1236,1169456,4944,0.013330364173639518,0.75,0.75,,,,,,,,,
1237,1170708,4948,0.017298461436855865,0.75,0.75,,,,,,,,,
1238,1171704,4952,0.01363786948105254,0.75,0.75,,,,,,,,,
1239,1172924,4956,0.013498496325867141,1.0,1.0,,,,,,,,,
1240,1174176,4960,0.012792892460502102,1.0,1.0,,,,,,,,,
1241,1175588,4964,0.01241555472022774,1.0,1.0,0.011674836845898328,1.0,1.0,,,,,,
1242,1176520,4968,0.01915721150681661,1.0,1.0,,,,,,,,,
1243,1177356,4972,0.016931286224330197,0.75,0.75,,,,,,,,,
1244,1178384,4976,0.01550318475431297,0.75,0.75,,,,,,,,,
1245,1179572,4980,0.013731510781287837,1.0,1.0,,,,,,,,,
1246,1179864,4984,0.027501909544856873,0.75,0.75,,,,,,,,,
1247,1181020,4988,0.015587380499689265,0.75,0.75,,,,,,,,,
1248,1181952,4992,0.020736205869288822,1.0,1.0,,,,,,,,,
1249,1183172,4996,0.008900553921451464,0.75,0.75,0.026151872723563774,0.75,0.75,,,,,,
1250,1184072,5000,0.01664856140225782,1.0,1.0,,,,,,,,,
1251,1185292,5004,0.00841869125397711,0.75,0.75,,,,,,,,,
1252,1185616,5008,0.028837309025442893,0.75,0.75,,,,,,,,,
1253,1187188,5012,0.012111758188799861,1.0,1.0,,,,,,,,,
1254,1187992,5016,0.012588267064575255,0.75,0.75,,,,,,,,,
1255,1188508,5020,0.02282790078415431,1.0,1.0,,,,,,,,,
1256,1189760,5024,0.009649108362372294,1.0,1.0,,,,,,,,,
1257,1190916,5028,0.015459834101367278,0.75,0.75,0.011949562400036752,0.75,0.75,,,,,,
1258,1192008,5032,0.012592079556473519,0.75,0.75,,,,,,,,,
1259,1193068,5036,0.013944000521778436,0.5,0.5,,,,,,,,,
1260,1194000,5040,0.01413421072186746,1.0,1.0,,,,,,,,,
1261,1194900,5044,0.014463979922700055,1.0,1.0,,,,,,,,,
1262,1196024,5048,0.010776693478108362,1.0,1.0,,,,,,,,,
1263,1196316,5052,0.027966613310355673,1.0,1.0,,,,,,,,,
1264,1197056,5056,0.011017055836044008,1.0,1.0,,,,,,,,,
1265,1197924,5060,0.01334820059634507,1.0,1.0,0.01258574147141385,1.0,1.0,,,,,,
1266,1198280,5064,0.027245698962297782,0.75,0.75,,,,,,,,,
1267,1199308,5068,0.014050298207812374,1.0,1.0,,,,,,,,,
1268,1200272,5072,0.01878769382009053,1.0,1.0,,,,,,,,,
1269,1200532,5076,0.02642022043963522,0.75,0.75,,,,,,,,,
1270,1201624,5080,0.011399699692697118,0.75,0.75,,,,,,,,,
1271,1202684,5084,0.013671133918721016,1.0,1.0,,,,,,,,,
1272,1203616,5088,0.01340210709188827,0.75,0.75,,,,,,,,,
1273,1204964,5092,0.014774219299112318,0.75,0.75,0.02928069838697487,1.0,1.0,,,,,,
1274,1205768,5096,0.015669051954574024,0.5,0.5,,,,,,,,,
1275,1206220,5100,0.024811887708807972,1.0,1.0,,,,,,,,,
1276,1207088,5104,0.01204513999211313,1.0,1.0,,,,,,,,,
1277,1208052,5108,0.018122337461117393,0.75,0.75,,,,,,,,,
1278,1208792,5112,0.011547899365376731,0.75,0.75,,,,,,,,,
1279,1209788,5116,0.013686208290430792,0.75,0.75,,,,,,,,,
1280,1210208,5120,0.025422393085728853,0.75,0.75,,,,,,,,,
1281,1211492,5124,0.013870784703282537,1.0,1.0,0.0158106328291043,0.75,0.75,,,,,,
1282,1211784,5128,0.029591678609692487,0.75,0.75,,,,,,,,,
1283,1212652,5132,0.010538340957969013,1.0,1.0,,,,,,,,,
1284,1213520,5136,0.014463459132054376,0.75,0.75,,,,,,,,,
1285,1214932,5140,0.015264007060905404,0.75,0.75,,,,,,,,,
1286,1216120,5144,0.013457455999071995,1.0,1.0,,,,,,,,,
1287,1217372,5148,0.017522016377340258,1.0,1.0,,,,,,,,,
1288,1218464,5152,0.013200173470409563,1.0,1.0,,,,,,,,,
1289,1219524,5156,0.016029430298914387,1.0,1.0,0.014078336891918572,0.75,0.75,,,,,,
1290,1220712,5160,0.012732601397393415,1.0,1.0,,,,,,,,,
1291,1221708,5164,0.01890759621550791,1.0,1.0,,,,,,,,,
1292,1222928,5168,0.010341475174191626,1.0,1.0,,,,,,,,,
1293,1223796,5172,0.014990634977404745,1.0,1.0,,,,,,,,,
1294,1225048,5176,0.01421446238614431,1.0,1.0,,,,,,,,,
1295,1225404,5180,0.029817482904951585,0.75,0.75,,,,,,,,,
1296,1226656,5184,0.01726004533708711,0.5,0.5,,,,,,,,,
1297,1226948,5188,0.026897647296226655,1.0,1.0,0.018929813372555667,0.5,0.5,,,,,,
1298,1227304,5192,0.027946945913405543,0.75,0.75,,,,,,,,,
1299,1228172,5196,0.014981615613497793,0.75,0.75,,,,,,,,,
1300,1229040,5200,0.013676386228539701,1.0,1.0,,,,,,,,,
1301,1230228,5204,0.01486486159278008,0.75,0.75,,,,,,,,,
1302,1231480,5208,0.010901738011921043,1.0,1.0,,,,,,,,,
1303,1234524,5212,0.013183114655138703,1.0,1.0,,,,,,,,,
1304,1235456,5216,0.012170847783031957,0.75,0.75,,,,,,,,,
1305,1236708,5220,0.013055838573214303,1.0,1.0,0.009762060951962536,1.0,1.0,,,,,,
1306,1237608,5224,0.013908453973070731,0.75,0.75,,,,,,,,,
1307,1238828,5228,0.01149028727473215,0.75,0.75,,,,,,,,,
1308,1239280,5232,0.025526772831190425,0.75,0.75,,,,,,,,,
1309,1239636,5236,0.021671891883197944,1.0,1.0,,,,,,,,,
1310,1240760,5240,0.012525577984065553,0.75,0.75,,,,,,,,,
1311,1241564,5244,0.012943432680553497,1.0,1.0,,,,,,,,,
1312,1242432,5248,0.01665093808742035,0.75,0.75,,,,,,,,,
1313,1243492,5252,0.010222565550261714,0.75,0.75,0.01742577435726714,1.0,1.0,,,,,,
1314,1244680,5256,0.009496281008464095,1.0,1.0,,,,,,,,,
1315,1245900,5260,0.015347051995422531,0.75,0.75,,,,,,,,,
1316,1246768,5264,0.017336013607495163,0.75,0.75,,,,,,,,,
1317,1247668,5268,0.014510154814849687,1.0,1.0,,,,,,,,,
1318,1247928,5272,0.029454886989346108,1.0,1.0,,,,,,,,,
1319,1248764,5276,0.012213073216564507,0.75,0.75,,,,,,,,,
1320,1249088,5280,0.02995219545076362,1.0,1.0,,,,,,,,,
1321,1250340,5284,0.010536932404265537,1.0,1.0,0.010817805925276735,1.0,1.0,,,,,,
1322,1251496,5288,0.011879189601125816,1.0,1.0,,,,,,,,,
1323,1252300,5292,0.011631934022280258,1.0,1.0,,,,,,,,,
1324,1252592,5296,0.03362532091930524,0.75,0.75,,,,,,,,,
1325,1253812,5300,0.01174165119252133,1.0,1.0,,,,,,,,,
1326,1254712,5304,0.009776310549682745,1.0,1.0,,,,,,,,,
1327,1255548,5308,0.013561594087762457,1.0,1.0,,,,,,,,,
1328,1256704,5312,0.012095988019231799,0.75,0.75,,,,,,,,,
1329,1257956,5316,0.01910293426763768,1.0,1.0,0.010417862059506901,0.75,0.75,,,,,,
1330,1258696,5320,0.01935450695027364,1.0,1.0,,,,,,,,,
1331,1259980,5324,0.010795819932914784,1.0,1.0,,,,,,,,,
1332,1260848,5328,0.019771423474407197,0.5,0.5,,,,,,,,,
1333,1261428,5332,0.023628999466909082,0.75,0.75,,,,,,,,,
1334,1262648,5336,0.012222003304489616,0.75,0.75,,,,,,,,,
1335,1265660,5340,0.007819594099948157,0.75,0.75,,,,,,,,,
1336,1266464,5344,0.013780727820322953,0.75,0.75,,,,,,,,,
1337,1267684,5348,0.01234287659115185,1.0,1.0,0.03585674118715576,0.75,0.75,,,,,,
1338,1269000,5352,0.011904043003445866,1.0,1.0,,,,,,,,,
1339,1270220,5356,0.02128476927197282,0.75,0.75,,,,,,,,,
1340,1271440,5360,0.016132031463801745,1.0,1.0,,,,,,,,,
1341,1272692,5364,0.01005661701416761,0.75,0.75,,,,,,,,,
1342,1273528,5368,0.018556674379970165,0.75,0.75,,,,,,,,,
1343,1274300,5372,0.013542828945872713,1.0,1.0,,,,,,,,,
1344,1274656,5376,0.02309513203677914,1.0,1.0,,,,,,,,,
1345,1275076,5380,0.021799294924674875,1.0,1.0,0.02284486514741417,1.0,1.0,,,,,,
1346,1276296,5384,0.012899965807132204,0.75,0.75,,,,,,,,,
1347,1276812,5388,0.019976109337062554,1.0,1.0,,,,,,,,,
1348,1277840,5392,0.0103547076876756,0.75,0.75,,,,,,,,,
1349,1278996,5396,0.00902137214845559,1.0,1.0,,,,,,,,,
1350,1279256,5400,0.02647809032905755,1.0,1.0,,,,,,,,,
1351,1279548,5404,0.03046809827136258,1.0,1.0,,,,,,,,,
1352,1280352,5408,0.019817617017501652,1.0,1.0,,,,,,,,,
1353,1281572,5412,0.012508830533244069,0.75,0.75,0.021814422230719305,1.0,1.0,,,,,,
1354,1282824,5416,0.011018639382940443,0.5,0.5,,,,,,,,,
1355,1283788,5420,0.018772416734451524,0.5,0.5,,,,,,,,,
1356,1284112,5424,0.030212531943421255,0.75,0.75,,,,,,,,,
1357,1285140,5428,0.012984395247976297,1.0,1.0,,,,,,,,,
1358,1286392,5432,0.00999016645741516,1.0,1.0,,,,,,,,,
1359,1287580,5436,0.013826150081112785,1.0,1.0,,,,,,,,,
1360,1288352,5440,0.013639972796313486,1.0,1.0,,,,,,,,,
1361,1289476,5444,0.011381671898673597,1.0,1.0,0.015245745901463655,0.75,0.75,,,,,,
1362,1289800,5448,0.020575903890344645,1.0,1.0,,,,,,,,,
1363,1291020,5452,0.009486089964397293,1.0,1.0,,,,,,,,,
1364,1292240,5456,0.01240021336534291,1.0,1.0,,,,,,,,,
1365,1293460,5460,0.011637981140605533,1.0,1.0,,,,,,,,,
1366,1293816,5464,0.019560952464988037,1.0,1.0,,,,,,,,,
1367,1294972,5468,0.010871229438755058,0.75,0.75,,,,,,,,,
1368,1295744,5472,0.013098465548626878,1.0,1.0,,,,,,,,,
1369,1296100,5476,0.021379186849774835,1.0,1.0,0.014488184522237367,1.0,1.0,,,,,,
1370,1296488,5480,0.02917887640717481,0.5,0.5,,,,,,,,,
1371,1296876,5484,0.03137039685581916,0.5,0.5,,,,,,,,,
1372,1297808,5488,0.01663484802365709,1.0,1.0,,,,,,,,,
1373,1298100,5492,0.028229399089022236,1.0,1.0,,,,,,,,,
1374,1298456,5496,0.027376305812269533,1.0,1.0,,,,,,,,,
1375,1298876,5500,0.02463998425334431,1.0,1.0,,,,,,,,,
1376,1300128,5504,0.00977824766785442,0.75,0.75,,,,,,,,,
1377,1301124,5508,0.013442155937147083,1.0,1.0,0.015833112250529014,1.0,1.0,,,,,,
1378,1301992,5512,0.01351703088962562,1.0,1.0,,,,,,,,,
1379,1303244,5516,0.015141646219701493,1.0,1.0,,,,,,,,,
1380,1304208,5520,0.010030898461407985,1.0,1.0,,,,,,,,,
1381,1304628,5524,0.022350832296970987,1.0,1.0,,,,,,,,,
1382,1305528,5528,0.01677712249278849,1.0,1.0,,,,,,,,,
1383,1306716,5532,0.010217521937666185,1.0,1.0,,,,,,,,,
1384,1307872,5536,0.0170701499738423,1.0,1.0,,,,,,,,,
1385,1308868,5540,0.015709990157793147,1.0,1.0,0.013746324931891712,0.75,0.75,,,,,,
1386,1310024,5544,0.013816599990792894,0.75,0.75,,,,,,,,,
1387,1310988,5548,0.016911658722121806,1.0,1.0,,,,,,,,,
1388,1311344,5552,0.02226466971693216,0.75,0.75,,,,,,,,,
1389,1312404,5556,0.012763280043238451,1.0,1.0,,,,,,,,,
1390,1313624,5560,0.012942065601943494,1.0,1.0,,,,,,,,,
1391,1314524,5564,0.013275506930565695,1.0,1.0,,,,,,,,,
1392,1315456,5568,0.013383529690942758,0.75,0.75,,,,,,,,,
1393,1316452,5572,0.012952227928882797,0.75,0.75,0.016329177812491713,1.0,1.0,,,,,,
1394,1317704,5576,0.014797157497826226,1.0,1.0,,,,,,,,,
1395,1318156,5580,0.023828763981105113,1.0,1.0,,,,,,,,,
1396,1318512,5584,0.034703362593943236,0.5,0.5,,,,,,,,,
1397,1318836,5588,0.029531793463972465,1.0,1.0,,,,,,,,,
1398,1319736,5592,0.017388646329762066,1.0,1.0,,,,,,,,,
1399,1320956,5596,0.011751534135699758,1.0,1.0,,,,,,,,,
1400,1321312,5600,0.03132354219301708,0.75,0.75,,,,,,,,,
1401,1321604,5604,0.029648822977195684,1.0,1.0,0.010339087219482873,1.0,1.0,,,,,,
1402,1322632,5608,0.012271080236120967,1.0,1.0,,,,,,,,,
1403,1323596,5612,0.013664932287935092,0.75,0.75,,,,,,,,,
1404,1324368,5616,0.010858120702215335,0.75,0.75,,,,,,,,,
1405,1325428,5620,0.016481990481272944,1.0,1.0,,,,,,,,,
1406,1325688,5624,0.023467050674043435,0.75,0.75,,,,,,,,,
1407,1326908,5628,0.016938964235906993,1.0,1.0,,,,,,,,,
1408,1327264,5632,0.026040776303255433,0.75,0.75,,,,,,,,,
1409,1328452,5636,0.008563182900589507,1.0,1.0,0.025053164675119758,1.0,1.0,,,,,,
1410,1328808,5640,0.025246921063018957,0.75,0.75,,,,,,,,,
1411,1330060,5644,0.007962219204223518,1.0,1.0,,,,,,,,,
1412,1331024,5648,0.014285194364190072,0.75,0.75,,,,,,,,,
1413,1332276,5652,0.011065218584553374,0.75,0.75,,,,,,,,,
1414,1333464,5656,0.010435191963333484,1.0,1.0,,,,,,,,,
1415,1334716,5660,0.00922283367374041,1.0,1.0,,,,,,,,,
1416,1335936,5664,0.011030518891635368,0.75,0.75,,,,,,,,,
1417,1336804,5668,0.01787851047850937,1.0,1.0,0.02681068104779942,1.0,1.0,,,,,,
1418,1337992,5672,0.007632586587270926,1.0,1.0,,,,,,,,,
1419,1339020,5676,0.010526926684681701,0.75,0.75,,,,,,,,,
1420,1339824,5680,0.01357249235200097,0.5,0.5,,,,,,,,,
1421,1340852,5684,0.01915486894400118,1.0,1.0,,,,,,,,,
1422,1342072,5688,0.014940518121181433,0.75,0.75,,,,,,,,,
1423,1342332,5692,0.030120279443632252,1.0,1.0,,,,,,,,,
1424,1343584,5696,0.012211694125847793,1.0,1.0,,,,,,,,,
1425,1344580,5700,0.010940780001318115,1.0,1.0,0.008972820554976753,1.0,1.0,,,,,,
1426,1345704,5704,0.019982728000709812,1.0,1.0,,,,,,,,,
1427,1346956,5708,0.010715930597631226,1.0,1.0,,,,,,,,,
1428,1348176,5712,0.013088665670828045,0.75,0.75,,,,,,,,,
1429,1348948,5716,0.014955840915140092,0.75,0.75,,,,,,,,,
1430,1349208,5720,0.030313838124531003,0.75,0.75,,,,,,,,,
1431,1350396,5724,0.010854311300448333,0.75,0.75,,,,,,,,,
1432,1351296,5728,0.01565680869269402,0.75,0.75,,,,,,,,,
1433,1352228,5732,0.017095012764025575,1.0,1.0,0.01617793348051241,0.75,0.75,,,,,,
1434,1353032,5736,0.013464768467453361,1.0,1.0,,,,,,,,,
1435,1353292,5740,0.029086048658940062,1.0,1.0,,,,,,,,,
1436,1354256,5744,0.011392208164010452,1.0,1.0,,,,,,,,,
1437,1355092,5748,0.02365322402353264,0.75,0.75,,,,,,,,,
1438,1356440,5752,0.019115405934895708,0.75,0.75,,,,,,,,,
1439,1357692,5756,0.010244186839102292,1.0,1.0,,,,,,,,,
1440,1359040,5760,0.01053189523632162,1.0,1.0,,,,,,,,,
1441,1359908,5764,0.011006118827904554,1.0,1.0,0.013689261656613471,1.0,1.0,,,,,,
1442,1361096,5768,0.01300167418593827,1.0,1.0,,,,,,,,,
1443,1362252,5772,0.014595524573353107,0.75,0.75,,,,,,,,,
1444,1363280,5776,0.012912555112688543,0.75,0.75,,,,,,,,,
1445,1364436,5780,0.014147271972278885,0.75,0.75,,,,,,,,,
1446,1365368,5784,0.009943763487915709,0.75,0.75,,,,,,,,,
1447,1366268,5788,0.015852015031468342,1.0,1.0,,,,,,,,,
1448,1367456,5792,0.012142957735342864,1.0,1.0,,,,,,,,,
1449,1368676,5796,0.009341505384219108,0.75,0.75,0.012062531477866649,1.0,1.0,,,,,,
1450,1369896,5800,0.010965611097181492,1.0,1.0,,,,,,,,,
1451,1371148,5804,0.012440259572302543,1.0,1.0,,,,,,,,,
1452,1371472,5808,0.02462498451192323,1.0,1.0,,,,,,,,,
1453,1372340,5812,0.01833647930033092,0.75,0.75,,,,,,,,,
1454,1373592,5816,0.012309137472005982,1.0,1.0,,,,,,,,,
1455,1374844,5820,0.019103066188643554,0.75,0.75,,,,,,,,,
1456,1376096,5824,0.019096733719064004,1.0,1.0,,,,,,,,,
1457,1376900,5828,0.019054285692039413,0.75,0.75,0.013499685082927426,1.0,1.0,,,,,,
1458,1378312,5832,0.012519422194195407,1.0,1.0,,,,,,,,,
1459,1378668,5836,0.016600001235295956,1.0,1.0,,,,,,,,,
1460,1379600,5840,0.01683027833651036,1.0,1.0,,,,,,,,,
1461,1380564,5844,0.015607683615585491,0.75,0.75,,,,,,,,,
1462,1381816,5848,0.013460739047220161,1.0,1.0,,,,,,,,,
1463,1382684,5852,0.014281484160976307,1.0,1.0,,,,,,,,,
1464,1382976,5856,0.03093763531086602,0.75,0.75,,,,,,,,,
1465,1384036,5860,0.015121254963529852,0.25,0.25,0.01065420930493857,1.0,1.0,,,,,,
1466,1384392,5864,0.02358804560398725,1.0,1.0,,,,,,,,,
1467,1384780,5868,0.026791335286461427,1.0,1.0,,,,,,,,,
1468,1385648,5872,0.015489842752155744,1.0,1.0,,,,,,,,,
1469,1385940,5876,0.0316002277793589,0.75,0.75,,,,,,,,,
1470,1386776,5880,0.016306750019812695,1.0,1.0,,,,,,,,,
1471,1387548,5884,0.013362486706691169,1.0,1.0,,,,,,,,,
1472,1388672,5888,0.010946077531759524,1.0,1.0,,,,,,,,,
1473,1389700,5892,0.014457938684646553,0.75,0.75,0.009240711132111605,1.0,1.0,,,,,,
1474,1390696,5896,0.015844408479480123,0.75,0.75,,,,,,,,,
1475,1391884,5900,0.009652785608409677,1.0,1.0,,,,,,,,,
1476,1392720,5904,0.013496899595526243,1.0,1.0,,,,,,,,,
1477,1393460,5908,0.012215227320613907,0.5,0.5,,,,,,,,,
1478,1393784,5912,0.024986889821754746,1.0,1.0,,,,,,,,,
1479,1394204,5916,0.020316166999785206,1.0,1.0,,,,,,,,,
1480,1395168,5920,0.01316464452201338,0.75,0.75,,,,,,,,,
1481,1396100,5924,0.01265906351319537,1.0,1.0,0.01464757453179278,1.0,1.0,,,,,,
1482,1397320,5928,0.010741731544285359,0.75,0.75,,,,,,,,,
1483,1398348,5932,0.015330397000216822,1.0,1.0,,,,,,,,,
1484,1399568,5936,0.008854006868661305,1.0,1.0,,,,,,,,,
1485,1400532,5940,0.017581959755942077,0.5,0.5,,,,,,,,,
1486,1401368,5944,0.018206055426219687,0.5,0.5,,,,,,,,,
1487,1402140,5948,0.013937656994479115,1.0,1.0,,,,,,,,,
1488,1402880,5952,0.011418112020525284,1.0,1.0,,,,,,,,,
1489,1404036,5956,0.013906734928404996,1.0,1.0,0.013707764330571689,0.75,0.75,,,,,,
1490,1404904,5960,0.019227388881873867,1.0,1.0,,,,,,,,,
1491,1405740,5964,0.014737226098205356,0.75,0.75,,,,,,,,,
1492,1406704,5968,0.013808546758478165,1.0,1.0,,,,,,,,,
1493,1407924,5972,0.008832658493382372,1.0,1.0,,,,,,,,,
1494,1408216,5976,0.026803036014224645,1.0,1.0,,,,,,,,,
1495,1409340,5980,0.01128192545437118,1.0,1.0,,,,,,,,,
1496,1410400,5984,0.010761351021077071,0.75,0.75,,,,,,,,,
1497,1411652,5988,0.01195013054300139,1.0,1.0,0.01515692557333051,0.75,0.75,,,,,,
1498,1411976,5992,0.02639246829933268,1.0,1.0,,,,,,,,,
1499,1413228,5996,0.013073433944540426,1.0,1.0,,,,,,,,,
1500,1413648,6000,0.03166016329632909,0.25,0.25,,,,,,,,,
1501,1414900,6004,0.010033413785747423,1.0,1.0,,,,,,,,,
1502,1415736,6008,0.013353562525007173,0.75,0.75,,,,,,,,,
1503,1416252,6012,0.01952089718032056,0.5,0.5,,,,,,,,,
1504,1416672,6016,0.022684774017968718,1.0,1.0,,,,,,,,,
1505,1417572,6020,0.015899495700857393,1.0,1.0,0.02555078105086371,0.75,0.75,,,,,,
1506,1417992,6024,0.02126423022349015,1.0,1.0,,,,,,,,,
1507,1419084,6028,0.01476235637120567,1.0,1.0,,,,,,,,,
1508,1420176,6032,0.01309942232792269,1.0,1.0,,,,,,,,,
1509,1421140,6036,0.016357884689126082,1.0,1.0,,,,,,,,,
1510,1422104,6040,0.012205486808591822,1.0,1.0,,,,,,,,,
1511,1422972,6044,0.014093259633944954,1.0,1.0,,,,,,,,,
1512,1423744,6048,0.011327523413331543,0.75,0.75,,,,,,,,,
1513,1424612,6052,0.01702090230738021,1.0,1.0,0.010603430454879785,1.0,1.0,,,,,,
1514,1424936,6056,0.024188477698091453,1.0,1.0,,,,,,,,,
1515,1425708,6060,0.01851448452496849,0.75,0.75,,,,,,,,,
1516,1426928,6064,0.010562875917511172,0.75,0.75,,,,,,,,,
1517,1428180,6068,0.013682852039051502,1.0,1.0,,,,,,,,,
1518,1429112,6072,0.017567144293932333,1.0,1.0,,,,,,,,,
1519,1430268,6076,0.00990761177527462,1.0,1.0,,,,,,,,,
1520,1431392,6080,0.013732738171488514,1.0,1.0,,,,,,,,,
1521,1432324,6084,0.016301250129664515,1.0,1.0,0.014225135433143441,1.0,1.0,,,,,,
1522,1433480,6088,0.009988108321019208,1.0,1.0,,,,,,,,,
1523,1434604,6092,0.01429578788270432,0.75,0.75,,,,,,,,,
1524,1435792,6096,0.008627843556539635,0.75,0.75,,,,,,,,,
1525,1436660,6100,0.015410090350838058,0.5,0.5,,,,,,,,,
1526,1437944,6104,0.011903391356545714,0.75,0.75,,,,,,,,,
1527,1439068,6108,0.018375845120503286,1.0,1.0,,,,,,,,,
1528,1440160,6112,0.010337118252572348,1.0,1.0,,,,,,,,,
1529,1441316,6116,0.010593826564000838,1.0,1.0,0.011387199427896896,1.0,1.0,,,,,,
1530,1442504,6120,0.008520103055358,1.0,1.0,,,,,,,,,
1531,1443916,6124,0.010549635371808573,1.0,1.0,,,,,,,,,
1532,1444240,6128,0.024528277690376056,0.75,0.75,,,,,,,,,
1533,1445460,6132,0.009916956271134095,0.75,0.75,,,,,,,,,
1534,1446264,6136,0.01669686336569757,0.75,0.75,,,,,,,,,
1535,1447196,6140,0.014632920452874856,1.0,1.0,,,,,,,,,
1536,1448416,6144,0.008357555533060878,1.0,1.0,,,,,,,,,
1537,1449636,6148,0.011445413073706192,1.0,1.0,0.023243406785716254,0.75,0.75,,,,,,
1538,1450024,6152,0.028051361221333004,0.75,0.75,,,,,,,,,
1539,1451212,6156,0.010674322069111059,0.75,0.75,,,,,,,,,
1540,1452336,6160,0.013303571488963469,0.5,0.5,,,,,,,,,
1541,1453556,6164,0.012722654855036403,1.0,1.0,,,,,,,,,
1542,1454328,6168,0.017103907876231877,1.0,1.0,,,,,,,,,
1543,1455420,6172,0.0207334147560892,1.0,1.0,,,,,,,,,
1544,1456672,6176,0.010612851566490424,0.75,0.75,,,,,,,,,
1545,1457892,6180,0.00941579219771551,0.75,0.75,0.011840467607892514,1.0,1.0,,,,,,
1546,1459112,6184,0.015308806932136612,1.0,1.0,,,,,,,,,
1547,1460652,6188,0.009877740344175514,1.0,1.0,,,,,,,,,
1548,1461680,6192,0.010297944761378304,0.75,0.75,,,,,,,,,
1549,1463028,6196,0.010121760048178507,1.0,1.0,,,,,,,,,
1550,1463352,6200,0.027673697943696656,1.0,1.0,,,,,,,,,
1551,1463772,6204,0.027694109235671453,0.5,0.5,,,,,,,,,
1552,1464992,6208,0.015677999623919192,1.0,1.0,,,,,,,,,
1553,1466116,6212,0.01124387752506222,1.0,1.0,0.009400937354883048,0.5,0.5,,,,,,
1554,1467304,6216,0.012176534988234258,1.0,1.0,,,,,,,,,
1555,1468268,6220,0.01272206819205121,1.0,1.0,,,,,,,,,
1556,1468624,6224,0.02875399660639997,0.5,0.5,,,,,,,,,
1557,1469748,6228,0.01558842545908166,1.0,1.0,,,,,,,,,
1558,1470008,6232,0.028707231932455675,1.0,1.0,,,,,,,,,
1559,1470492,6236,0.022162526174391437,1.0,1.0,,,,,,,,,
1560,1472000,6240,0.008573555743631807,1.0,1.0,,,,,,,,,
1561,1472516,6244,0.021693990850513958,0.75,0.75,0.018945058259096325,1.0,1.0,,,,,,
1562,1473288,6248,0.012861710076283258,1.0,1.0,,,,,,,,,
1563,1474380,6252,0.01163461480801713,1.0,1.0,,,,,,,,,
1564,1475632,6256,0.010399540147612721,0.75,0.75,,,,,,,,,
1565,1476436,6260,0.015805049978844365,1.0,1.0,,,,,,,,,
1566,1477336,6264,0.008301231542286751,1.0,1.0,,,,,,,,,
1567,1478460,6268,0.010782711137343347,0.5,0.5,,,,,,,,,
1568,1479264,6272,0.019130608426632535,1.0,1.0,,,,,,,,,
1569,1480132,6276,0.014214985882872835,1.0,1.0,0.007246123430728726,1.0,1.0,,,,,,
1570,1481224,6280,0.011216563718787443,1.0,1.0,,,,,,,,,
1571,1482220,6284,0.02006969920197662,1.0,1.0,,,,,,,,,
